,created_at,filename,lat,long,PM2.5 ATM Mean,PM2.5 CF1 Mean
61,2019-05-30 00:00:00 UTC,CCA Mountainview and Olive (outside) (33.967573 -118.218354) Primary 1440_minute_average 01_01_2019 12_31_2019.csv,33.967573,-118.218354,2552.3799465240645,3826.735267379675
62,2019-08-16 00:00:00 UTC,CCA Dale and Highland (outside) (34.157498 -118.276812) Primary 1440_minute_average 01_01_2019 12_31_2019.csv,34.157498,-118.276812,14.882549019607838,15.804901960784314
63,2019-01-09 00:00:00 UTC,CCA 1st and Alma (outside) (34.036002 -118.191343) Primary 1440_minute_average 01_01_2019 12_31_2019.csv,34.036002,-118.191343,17.20939862542957,18.433642611683837
64,2019-01-01 00:00:00 UTC,CCA Asbury and Cypress (outside) (34.097621 -118.231618) Primary 1440_minute_average 01_01_2019 12_31_2019.csv,34.097621,-118.231618,16.639675213675204,17.582427350427338
65,2019-01-01 00:00:00 UTC,CCA Avenida Aguascalientes (outside) (33.971841 -118.12824) Primary 1440_minute_average 01_01_2019 12_31_2019.csv,33.971841,-118.12824,15.40397212543556,16.258675958188157
66,2019-11-01 00:00:00 UTC,25 street (3) (inside) (34.043617 -118.487451) Primary 1440_minute_average 01_01_2019 12_31_2019.csv,34.043617,-118.487451,1.8769230769230765,2.2767307692307694
67,2019-03-27 00:00:00 UTC,CCA 7th and Magnolia (outside) (34.059804 -118.286225) Primary 1440_minute_average 01_01_2019 12_31_2019.csv,34.059804,-118.286225,16.917394957983202,17.857436974789913
68,2019-12-16 00:00:00 UTC,Cabton (outside) (34.002163 -118.414286) Primary 1440_minute_average 01_01_2019 12_31_2019.csv,34.002163,-118.414286,18.134,21.468
69,2019-07-11 00:00:00 UTC,Astral (inside) (34.117248 -118.356951) Primary 1440_minute_average 01_01_2019 12_31_2019.csv,34.117248,-118.356951,13.304561403508773,15.721052631578948
70,2019-01-01 00:00:00 UTC,AQMD_NASA_3 (outside) (34.129322 -118.202468) Primary 1440_minute_average 01_01_2019 12_31_2019.csv,34.129322,-118.202468,14.226912028725302,15.661220825852782
71,2019-01-01 00:00:00 UTC,Bico de Pato (outside) (33.93592 -118.143265) Primary 1440_minute_average 01_01_2019 12_31_2019.csv,33.93592,-118.143265,13.065589743589742,13.70806837606837
72,2019-01-04 00:00:00 UTC,AQMD_NASA_23 (outside) (34.07508 -118.56294) Primary 1440_minute_average 01_01_2019 12_31_2019.csv,34.07508,-118.56294,0.0641428571428571,0.0641428571428571
73,2019-01-01 00:00:00 UTC,CCA Crystal and Riverdale (outside) (34.091691 -118.23398) Primary 1440_minute_average 01_01_2019 12_31_2019.csv,34.091691,-118.23398,14.736970740103262,15.295318416523257
74,2019-11-14 00:00:00 UTC,CAZIER-SM-019 (outside) (34.04805 -118.466029) Primary 1440_minute_average 01_01_2019 12_31_2019.csv,34.04805,-118.466029,10.38875,11.404166666666667
75,2019-01-03 00:00:00 UTC,Beachwood Canyon (outside) (34.107337 -118.321669) Primary 1440_minute_average 01_01_2019 12_31_2019.csv,34.107337,-118.321669,14.851948051948042,15.691539888682746
76,2019-02-19 00:00:00 UTC,717 n citrus ave (outside) (34.084063 -118.339917) Primary 1440_minute_average 01_01_2019 12_31_2019.csv,34.084063,-118.339917,17.11766806722689,18.338991596638657
77,2019-09-11 00:00:00 UTC,CCA Greenway Trail and Riverdale (outside) (34.092804 -118.23279) Primary 1440_minute_average 01_01_2019 12_31_2019.csv,34.092804,-118.23279,16.416787878787883,17.863030303030303
78,2019-01-01 00:00:00 UTC,AQMD_NASA_2 (outside) (34.021534 -117.90991) Primary 1440_minute_average 01_01_2019 12_31_2019.csv,34.021534,-117.90991,14.445339966832508,15.234776119402987
79,2019-08-09 00:00:00 UTC,ABH (outside) (34.0244 -118.513022) Primary 1440_minute_average 01_01_2019 12_31_2019.csv,34.0244,-118.513022,13.716266666666673,16.245200000000004
80,2019-01-01 00:00:00 UTC,AQMD_NASA_8 (outside) (34.094693 -118.348052) Primary 1440_minute_average 01_01_2019 12_31_2019.csv,34.094693,-118.348052,14.563327495621703,15.299719789842397
81,2019-01-01 00:00:00 UTC,Calaveras (outside) (34.187357 -118.142381) Primary 1440_minute_average 01_01_2019 12_31_2019.csv,34.187357,-118.142381,13.181680532445954,13.7277038269551
82,2019-01-01 00:00:00 UTC,AQMD_NASA_45 (outside) (33.97171 -118.220708) Primary 1440_minute_average 01_01_2019 12_31_2019.csv,33.97171,-118.220708,16.281674958540638,17.26940298507465
83,2019-11-21 00:00:00 UTC,Carthay Square (outside) (34.05429 -118.369938) Primary 1440_minute_average 01_01_2019 12_31_2019.csv,34.05429,-118.369938,20.055,29.35
84,2019-01-01 00:00:00 UTC,CCA 76th and Whitsett (outside) (33.971028 -118.2406) Primary 1440_minute_average 01_01_2019 12_31_2019.csv,33.971028,-118.2406,14.951708126036474,15.741558872305117
85,2019-01-01 00:00:00 UTC,Curtis_JKM (outside) (34.100237 -118.13673) Primary 1440_minute_average 01_01_2019 12_31_2019.csv,34.100237,-118.13673,14.783195592286502,15.519201101928378
86,2019-02-12 00:00:00 UTC,AQMD_NASA_220 (outside) (34.222138 -118.232483) Primary 1440_minute_average 01_01_2019 12_31_2019.csv,34.222138,-118.232483,9.134210526315785,9.67863157894737
87,2019-01-01 00:00:00 UTC,Central La Canada Flintridge (outside) (34.200144 -118.197238) Primary 1440_minute_average 01_01_2019 12_31_2019.csv,34.200144,-118.197238,12.98341625207298,13.573797678275309
88,2019-03-14 00:00:00 UTC,AQMD_NASA_de0 (outside) (33.943051 -117.998168) Primary 1440_minute_average 01_01_2019 12_31_2019.csv,33.943051,-117.998168,15.58,21.112500000000004
89,2019-01-15 00:00:00 UTC,CCA 81st and Zamora (outside) (33.965838 -118.250937) Primary 1440_minute_average 01_01_2019 12_31_2019.csv,33.965838,-118.250937,15.73846863468636,16.549926199261975
90,2019-09-18 00:00:00 UTC,CEHAT 6 (outside) (33.957372 -118.197175) Primary 1440_minute_average 01_01_2019 12_31_2019.csv,33.957372,-118.197175,14.53,20.7
91,2019-01-01 00:00:00 UTC,CCA Pepper and San Fernando (outside) (34.089146 -118.226432) Primary 1440_minute_average 01_01_2019 12_31_2019.csv,34.089146,-118.226432,15.8217910447761,17.024510779436152
92,2019-01-01 00:00:00 UTC,CCA Helena and Medio (outside) (34.051644 -118.480199) Primary 1440_minute_average 01_01_2019 12_31_2019.csv,34.051644,-118.480199,11.575772646536409,12.131047957371248
93,2019-07-12 00:00:00 UTC,25TH ST. SANTA MONICA (outside) (34.038909 -118.482316) Primary 1440_minute_average 01_01_2019 12_31_2019.csv,34.038909,-118.482316,17.324999999999996,23.625999999999998
94,2019-09-12 00:00:00 UTC,875 Terrace 49 (outside) (34.114075 -118.211084) Primary 1440_minute_average 01_01_2019 12_31_2019.csv,34.114075,-118.211084,16.96833333333333,19.832407407407405
95,2019-04-10 00:00:00 UTC,CCA 56th and Atlantic (outside) (33.990066 -118.185125) Primary 1440_minute_average 01_01_2019 12_31_2019.csv,33.990066,-118.185125,17.79748945147681,19.236350210970453
96,2019-05-06 00:00:00 UTC,COI5467 (outside) (34.085285 -117.960899) Primary 1440_minute_average 01_01_2019 12_31_2019.csv,34.085285,-117.960899,29.841666666666658,37.28597222222223
97,2019-01-15 00:00:00 UTC,10 (outside) (34.167005 -118.03768) Primary 1440_minute_average 01_01_2019 12_31_2019.csv,34.167005,-118.03768,54.275000000000006,79.555
98,2019-01-01 00:00:00 UTC,Bel Air (outside) (34.094154 -118.462079) Primary 1440_minute_average 01_01_2019 12_31_2019.csv,34.094154,-118.462079,11.429668325041481,11.857694859038151
99,2019-11-21 00:00:00 UTC,Butterfield (outside) (34.03872 -118.416681) Primary 1440_minute_average 01_01_2019 12_31_2019.csv,34.03872,-118.416681,22.035,32.2
100,2019-01-01 00:00:00 UTC,CCA Carlitos Tires (outside) (33.976488 -118.247844) Primary 1440_minute_average 01_01_2019 12_31_2019.csv,33.976488,-118.247844,15.287131011608638,16.341708126036476
101,2019-01-01 00:00:00 UTC,AQMD_NASA_33 (outside) (34.171293 -118.177841) Primary 1440_minute_average 01_01_2019 12_31_2019.csv,34.171293,-118.177841,13.728208955223893,14.158673300165862
102,2019-01-01 00:00:00 UTC,AQMD_NASA_9a (outside) (33.962801 -118.406279) Primary 1440_minute_average 01_01_2019 12_31_2019.csv,33.962801,-118.406279,10.96731343283581,11.446036484245427
103,2019-07-17 00:00:00 UTC,Comstock-Dunkirk (outside) (34.055315 -118.4213) Primary 1440_minute_average 01_01_2019 12_31_2019.csv,34.055315,-118.4213,14.030526315789466,16.512631578947364
104,2019-04-19 00:00:00 UTC,Adams Square (outside) (34.135519 -118.244159) Primary 1440_minute_average 01_01_2019 12_31_2019.csv,34.135519,-118.244159,16.63509132420093,17.558561643835596
105,2019-01-01 00:00:00 UTC,CCA 92nd and Graham (outside) (33.953279 -118.243042) Primary 1440_minute_average 01_01_2019 12_31_2019.csv,33.953279,-118.243042,18.923665008291877,20.615290215588733
106,2019-02-20 00:00:00 UTC,AQMD North Inglewood  (outside) (33.980984 -118.340454) Primary 1440_minute_average 01_01_2019 12_31_2019.csv,33.980984,-118.340454,17.37478632478632,19.21465811965812
107,2019-02-21 00:00:00 UTC,AQMD_NASA_242 (outside) (34.156154 -118.000657) Primary 1440_minute_average 01_01_2019 12_31_2019.csv,34.156154,-118.000657,22.096666666666668,29.090000000000003
108,2019-01-25 00:00:00 UTC,CCA 5th and Cornell (outside) (34.192117 -118.315645) Primary 1440_minute_average 01_01_2019 12_31_2019.csv,34.192117,-118.315645,16.65974637681159,17.884021739130436
109,2019-05-08 00:00:00 UTC,CEC (outside) (34.194787 -118.179425) Primary 1440_minute_average 01_01_2019 12_31_2019.csv,34.194787,-118.179425,19.465,28.615
